datetime,read_completed:sda(k),read_completed:sda1(k),read_completed:sda2(k),read_completed:sda3(k),read_completed:sda4(k),rx_bytes:eth0(M),tx_bytes:eth0(M),rx_bytes:eth1(M),tx_bytes:eth1(M),rx_bytes:lo(M),tx_bytes:lo(M)
2025-12-09_11:48:38,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:49:08,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:49:38,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:50:08,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:50:38,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:51:08,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:51:38,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:52:08,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:52:38,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:53:08,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:53:38,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:54:08,59,47,79,2,11,15633,1876,42022,108019,84,84
2025-12-09_11:54:38,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:55:08,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:55:38,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:56:08,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:56:38,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:57:08,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:57:38,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:58:08,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:58:38,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:59:08,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_11:59:38,59,47,79,2,11,15634,1876,42022,108019,84,84
2025-12-09_12:00:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:00:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:01:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:01:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:02:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:02:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:03:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:03:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:04:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:04:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:05:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:05:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:06:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:06:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:07:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:07:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:08:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:08:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:09:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:09:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:10:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:10:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:11:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:11:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:12:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:12:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:13:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:13:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:14:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:14:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:15:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:15:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:16:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:16:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:17:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:17:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:18:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:18:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:19:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:19:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:20:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:20:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:21:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:21:38,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:22:08,59,47,79,2,11,15634,1876,42023,108019,84,84
2025-12-09_12:22:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:23:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:23:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:24:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:24:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:25:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:25:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:26:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:26:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:27:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:27:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:28:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:28:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:29:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:29:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:30:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:30:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:31:08,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:31:38,59,47,79,2,11,15634,1876,42024,108019,84,84
2025-12-09_12:32:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:32:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:33:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:33:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:34:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:34:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:35:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:35:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:36:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:36:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:37:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:37:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:38:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:38:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:39:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:39:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:40:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:40:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:41:08,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:41:38,59,47,79,2,11,15634,1876,42024,108020,84,84
2025-12-09_12:42:08,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:42:38,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:43:08,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:43:38,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:44:08,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:44:38,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:45:08,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:45:38,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:46:08,59,47,79,2,11,15634,1876,42025,108020,84,84
2025-12-09_12:46:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:47:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:47:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:48:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:48:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:49:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:49:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:50:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:50:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:51:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:51:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:52:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:52:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:53:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:53:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:54:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:54:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:55:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:55:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:56:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:56:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:57:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:57:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:58:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:58:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:59:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_12:59:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:00:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:00:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:01:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:01:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:02:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:02:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:03:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:03:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:04:08,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:04:38,59,47,79,2,11,15635,1876,42025,108020,84,84
2025-12-09_13:05:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:05:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:06:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:06:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:07:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:07:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:08:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:08:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:09:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:09:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:10:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:10:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:11:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:11:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:12:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:12:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:13:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:13:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:14:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:14:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:15:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:15:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:16:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:16:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:17:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:17:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:18:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:18:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:19:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:19:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:20:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:20:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:21:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:21:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:22:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:22:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:23:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:23:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:24:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:24:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:25:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:25:38,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:26:08,59,47,79,2,11,15635,1876,42026,108020,84,84
2025-12-09_13:26:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:27:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:27:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:28:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:28:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:29:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:29:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:30:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:30:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:31:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:31:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:32:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:32:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:33:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:33:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:34:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:34:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:35:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:35:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:36:08,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:36:38,59,47,79,2,11,15635,1876,42027,108020,84,84
2025-12-09_13:37:08,59,47,79,2,11,15635,1876,42027,108021,84,84
2025-12-09_13:37:38,59,47,79,2,11,15635,1876,42027,108021,84,84
2025-12-09_13:38:08,59,47,79,2,11,15635,1876,42027,108021,84,84
2025-12-09_13:38:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:39:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:39:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:40:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:40:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:41:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:41:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:42:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:42:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:43:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:43:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:44:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:44:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:45:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:45:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:46:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:46:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:47:08,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:47:38,59,47,79,2,11,15636,1876,42027,108021,84,84
2025-12-09_13:48:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:48:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:49:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:49:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:50:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:50:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:51:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:51:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:52:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:52:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:53:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:53:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:54:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:54:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:55:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:55:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:56:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:56:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:57:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:57:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:58:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:58:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:59:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_13:59:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:00:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:00:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:01:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:01:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:02:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:02:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:03:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:03:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:04:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:04:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:05:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:05:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:06:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:06:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:07:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:07:38,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:08:08,59,47,79,2,11,15636,1876,42028,108021,84,84
2025-12-09_14:08:38,59,47,79,2,11,15636,1876,42029,108021,84,84
2025-12-09_14:09:08,59,47,79,2,11,15636,1876,42029,108021,84,84
2025-12-09_14:09:38,59,47,79,2,11,15636,1876,42029,108021,84,84
2025-12-09_14:10:08,59,47,79,2,11,15636,1876,42029,108021,84,84
2025-12-09_14:10:38,59,47,79,2,11,15636,1876,42029,108021,84,84
